Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-100949,2023-03-27,2023-03-29,Same Day,CUST-1537,Customer_220,Home Office,USA,New York,New York,East,PROD-365,Furniture,Chairs,Office Chair,100.07,7,0.3,10.29
ORD-100950,2023-07-08,2023-07-15,First Class,CUST-1964,Customer_430,Corporate,USA,New York,New York,East,PROD-586,Technology,Phones,Smartphone,355.18,7,0,32.37
ORD-100951,2024-07-02,2024-07-08,Standard Class,CUST-1574,Customer_612,Consumer,USA,Los Angeles,California,West,PROD-179,Office Supplies,Paper,Copy Paper,367.6,7,0.3,48.74
ORD-100952,2024-11-14,2024-11-19,First Class,CUST-1014,Customer_155,Corporate,USA,Seattle,Washington,West,PROD-251,Technology,Accessories,Wireless Mouse,670.78,6,0.3,117.86
ORD-100953,2024-05-26,2024-06-02,Same Day,CUST-1965,Customer_129,Home Office,USA,Chicago,Illinois,Central,PROD-560,Technology,Phones,Smartphone,277.55,7,0.3,-2.52
ORD-100954,2024-10-16,2024-10-21,Second Class,CUST-1615,Customer_387,Consumer,USA,New York,New York,East,PROD-456,Technology,Phones,Smartphone,750.79,4,0,116.41
ORD-100955,2023-08-03,2023-08-05,First Class,CUST-1514,Customer_128,Home Office,USA,Boston,Massachusetts,East,PROD-611,Office Supplies,Binders,Binder,382.85,1,0,20.69
ORD-100956,2024-10-26,2024-10-30,First Class,CUST-1116,Customer_181,Corporate,USA,Houston,Texas,South,PROD-538,Furniture,Tables,Study Table,365.17,6,0.2,42.53
ORD-100957,2024-01-18,2024-01-20,Same Day,CUST-1649,Customer_291,Home Office,USA,Seattle,Washington,West,PROD-735,Office Supplies,Binders,Binder,551.91,3,0.1,55.88
ORD-100958,2023-04-12,2023-04-13,Standard Class,CUST-1648,Customer_455,Home Office,USA,New York,New York,East,PROD-695,Technology,Phones,Smartphone,623.94,1,0.1,34.89
ORD-100959,2023-02-03,2023-02-09,Standard Class,CUST-1200,Customer_481,Consumer,USA,Chicago,Illinois,Central,PROD-459,Furniture,Tables,Study Table,238.42,4,0.1,40.03
ORD-100960,2024-04-20,2024-04-24,First Class,CUST-1274,Customer_675,Corporate,USA,Boston,Massachusetts,East,PROD-414,Office Supplies,Paper,Copy Paper,27.45,7,0,6.74
ORD-100961,2024-02-29,2024-03-06,First Class,CUST-1860,Customer_532,Home Office,USA,Los Angeles,California,West,PROD-714,Technology,Phones,Smartphone,52.02,7,0,4.6
ORD-100962,2023-11-22,2023-11-25,Same Day,CUST-1848,Customer_53,Home Office,USA,Los Angeles,California,West,PROD-539,Office Supplies,Binders,Binder,256.99,7,0.1,20.09
ORD-100963,2023-05-12,2023-05-18,Same Day,CUST-1236,Customer_102,Home Office,USA,Houston,Texas,South,PROD-920,Office Supplies,Paper,Copy Paper,415.06,3,0,74.43
ORD-100964,2023-05-10,2023-05-15,Second Class,CUST-1971,Customer_331,Consumer,USA,New York,New York,East,PROD-195,Office Supplies,Paper,Copy Paper,846.17,7,0.3,185.45
ORD-100965,2023-04-06,2023-04-07,Standard Class,CUST-1585,Customer_392,Consumer,USA,Houston,Texas,South,PROD-860,Technology,Phones,Smartphone,47.26,3,0.3,5.95
ORD-100966,2023-05-14,2023-05-18,First Class,CUST-1198,Customer_549,Consumer,USA,Boston,Massachusetts,East,PROD-843,Office Supplies,Paper,Copy Paper,202.82,6,0.3,43.5
ORD-100967,2024-01-23,2024-01-30,Standard Class,CUST-1113,Customer_471,Home Office,USA,Chicago,Illinois,Central,PROD-225,Office Supplies,Paper,Copy Paper,289.47,1,0,59.88
ORD-100968,2023-04-20,2023-04-22,Second Class,CUST-1400,Customer_104,Corporate,USA,Chicago,Illinois,Central,PROD-914,Furniture,Chairs,Office Chair,110.92,3,0.1,26.75
ORD-100969,2023-01-23,2023-01-27,First Class,CUST-1648,Customer_462,Consumer,USA,New York,New York,East,PROD-284,Furniture,Tables,Study Table,226.09,2,0.1,27.99
ORD-100970,2023-11-02,2023-11-03,Same Day,CUST-1628,Customer_615,Home Office,USA,Los Angeles,California,West,PROD-105,Office Supplies,Paper,Copy Paper,134.86,1,0,40.25
ORD-100971,2023-06-12,2023-06-17,Second Class,CUST-1221,Customer_374,Consumer,USA,Boston,Massachusetts,East,PROD-322,Furniture,Chairs,Office Chair,208.99,2,0,38.45
ORD-100972,2023-01-31,2023-02-03,Same Day,CUST-1204,Customer_95,Corporate,USA,Los Angeles,California,West,PROD-825,Technology,Accessories,Wireless Mouse,733.19,2,0,85.71
ORD-100973,2024-07-18,2024-07-24,First Class,CUST-1177,Customer_203,Home Office,USA,Chicago,Illinois,Central,PROD-966,Furniture,Tables,Study Table,447.34,8,0.1,116.57
ORD-100974,2023-10-15,2023-10-19,Same Day,CUST-1443,Customer_457,Corporate,USA,New York,New York,East,PROD-710,Office Supplies,Binders,Binder,182.34,5,0,52.59
ORD-100975,2023-10-06,2023-10-13,First Class,CUST-1382,Customer_648,Consumer,USA,Chicago,Illinois,Central,PROD-560,Office Supplies,Binders,Binder,615.15,2,0.1,49.17
ORD-100976,2023-06-21,2023-06-22,First Class,CUST-1407,Customer_31,Consumer,USA,Seattle,Washington,West,PROD-284,Furniture,Chairs,Office Chair,307.6,7,0.3,70.01
ORD-100977,2023-11-27,2023-12-01,Second Class,CUST-1798,Customer_322,Consumer,USA,Los Angeles,California,West,PROD-109,Furniture,Chairs,Office Chair,91.19,4,0.3,7.56
ORD-100978,2023-11-23,2023-11-29,Second Class,CUST-1575,Customer_68,Corporate,USA,New York,New York,East,PROD-390,Office Supplies,Paper,Copy Paper,229.5,6,0.2,47.92
ORD-100979,2024-09-08,2024-09-10,Standard Class,CUST-1587,Customer_662,Corporate,USA,Seattle,Washington,West,PROD-798,Technology,Accessories,Wireless Mouse,569.74,2,0.3,80.89
ORD-100980,2024-03-21,2024-03-24,First Class,CUST-1431,Customer_123,Consumer,USA,Chicago,Illinois,Central,PROD-563,Technology,Accessories,Wireless Mouse,68.67,4,0.1,10.62
ORD-100981,2023-06-25,2023-06-30,Standard Class,CUST-1933,Customer_473,Corporate,USA,Chicago,Illinois,Central,PROD-234,Office Supplies,Binders,Binder,251.69,7,0,30.52
ORD-100982,2024-02-17,2024-02-18,Standard Class,CUST-1849,Customer_426,Home Office,USA,Seattle,Washington,West,PROD-408,Office Supplies,Binders,Binder,350.64,1,0,23.62
ORD-100983,2023-10-09,2023-10-12,Standard Class,CUST-1402,Customer_306,Home Office,USA,Chicago,Illinois,Central,PROD-565,Furniture,Tables,Study Table,565.32,2,0,98.06
ORD-100984,2024-05-20,2024-05-27,Standard Class,CUST-1845,Customer_11,Consumer,USA,Boston,Massachusetts,East,PROD-207,Technology,Phones,Smartphone,938.95,6,0,53.82
ORD-100985,2023-11-27,2023-12-04,First Class,CUST-1835,Customer_551,Consumer,USA,Boston,Massachusetts,East,PROD-804,Office Supplies,Paper,Copy Paper,241.81,7,0,23.65
ORD-100986,2023-02-23,2023-02-26,Same Day,CUST-1276,Customer_716,Consumer,USA,New York,New York,East,PROD-241,Technology,Phones,Smartphone,948.2,1,0,109.93
ORD-100987,2024-08-20,2024-08-24,Same Day,CUST-1652,Customer_458,Home Office,USA,New York,New York,East,PROD-225,Technology,Accessories,Wireless Mouse,864.66,6,0.2,200.56
ORD-100988,2024-06-18,2024-06-23,Same Day,CUST-1231,Customer_95,Corporate,USA,Los Angeles,California,West,PROD-884,Office Supplies,Binders,Binder,668.04,8,0,87.16
ORD-100989,2023-10-31,2023-11-06,Standard Class,CUST-1076,Customer_507,Consumer,USA,New York,New York,East,PROD-317,Furniture,Chairs,Office Chair,666.29,4,0.3,135.9
ORD-100990,2023-01-14,2023-01-20,First Class,CUST-1778,Customer_320,Home Office,USA,Los Angeles,California,West,PROD-564,Furniture,Tables,Study Table,204.16,7,0,27.58
ORD-100991,2024-11-02,2024-11-04,Same Day,CUST-1888,Customer_636,Home Office,USA,Seattle,Washington,West,PROD-307,Technology,Phones,Smartphone,234.41,3,0,34.32
ORD-100992,2024-02-14,2024-02-16,Standard Class,CUST-1150,Customer_473,Consumer,USA,New York,New York,East,PROD-862,Furniture,Chairs,Office Chair,180.91,7,0,52.08
ORD-100993,2023-04-23,2023-04-25,Same Day,CUST-1360,Customer_272,Consumer,USA,New York,New York,East,PROD-663,Furniture,Tables,Study Table,281.42,3,0.1,55.01
ORD-100994,2023-03-28,2023-03-31,Standard Class,CUST-1451,Customer_280,Corporate,USA,Houston,Texas,South,PROD-200,Technology,Accessories,Wireless Mouse,408.99,3,0.1,64.2
ORD-100995,2023-02-20,2023-02-26,First Class,CUST-1542,Customer_623,Corporate,USA,Houston,Texas,South,PROD-631,Office Supplies,Paper,Copy Paper,210.05,7,0,31.65
ORD-100996,2024-03-19,2024-03-20,Standard Class,CUST-1589,Customer_273,Consumer,USA,Boston,Massachusetts,East,PROD-167,Technology,Phones,Smartphone,959.79,4,0,75.63
ORD-100997,2024-06-28,2024-06-29,First Class,CUST-1507,Customer_211,Consumer,USA,Chicago,Illinois,Central,PROD-904,Technology,Accessories,Wireless Mouse,404.07,7,0,42.42
ORD-100998,2023-07-28,2023-07-31,Same Day,CUST-1756,Customer_313,Home Office,USA,Boston,Massachusetts,East,PROD-344,Furniture,Chairs,Office Chair,739.2,5,0,71.16
ORD-100999,2023-06-24,2023-06-27,Standard Class,CUST-1682,Customer_486,Corporate,USA,Boston,Massachusetts,East,PROD-442,Technology,Phones,Smartphone,203.6,3,0.1,13.33
ORD-101000,2023-01-22,2023-01-24,Same Day,CUST-1597,Customer_2,Corporate,USA,Chicago,Illinois,Central,PROD-994,Technology,Phones,Smartphone,685.62,3,0,136.1
ORD-101001,2023-09-11,2023-09-15,Second Class,CUST-1773,Customer_151,Consumer,USA,New York,New York,East,PROD-202,Technology,Phones,Smartphone,575.92,1,0,149.07
ORD-101002,2023-11-08,2023-11-15,First Class,CUST-1679,Customer_499,Corporate,USA,Boston,Massachusetts,East,PROD-473,Furniture,Chairs,Office Chair,500.85,8,0,148.98
ORD-101003,2024-04-14,2024-04-15,Same Day,CUST-1115,Customer_277,Home Office,USA,Chicago,Illinois,Central,PROD-631,Furniture,Chairs,Office Chair,893.54,6,0.3,182.5
ORD-101004,2024-10-17,2024-10-18,Standard Class,CUST-1250,Customer_592,Home Office,USA,Los Angeles,California,West,PROD-812,Furniture,Tables,Study Table,666.18,4,0,92.8
ORD-101005,2024-03-17,2024-03-20,First Class,CUST-1898,Customer_642,Home Office,USA,Los Angeles,California,West,PROD-657,Office Supplies,Paper,Copy Paper,209.97,2,0.1,39.83
ORD-101006,2024-04-05,2024-04-10,First Class,CUST-1316,Customer_196,Consumer,USA,Los Angeles,California,West,PROD-693,Furniture,Chairs,Office Chair,890.24,6,0.1,157.83
ORD-101007,2024-06-16,2024-06-22,First Class,CUST-1295,Customer_113,Consumer,USA,Chicago,Illinois,Central,PROD-610,Office Supplies,Binders,Binder,444.79,2,0.1,76.36
ORD-101008,2024-12-02,2024-12-04,Second Class,CUST-1310,Customer_499,Corporate,USA,Houston,Texas,South,PROD-166,Office Supplies,Paper,Copy Paper,532.72,3,0,109.71
ORD-101009,2023-10-29,2023-10-30,Same Day,CUST-1313,Customer_6,Corporate,USA,Houston,Texas,South,PROD-460,Technology,Phones,Smartphone,297.36,4,0.2,12.15
ORD-101010,2024-11-07,2024-11-14,Second Class,CUST-1976,Customer_89,Home Office,USA,New York,New York,East,PROD-377,Technology,Phones,Smartphone,154.96,5,0,38.17
ORD-101011,2023-05-27,2023-06-02,First Class,CUST-1254,Customer_695,Home Office,USA,Los Angeles,California,West,PROD-495,Furniture,Tables,Study Table,304.99,2,0,51.33
ORD-101012,2024-03-08,2024-03-12,First Class,CUST-1823,Customer_593,Consumer,USA,New York,New York,East,PROD-799,Furniture,Chairs,Office Chair,605.1,5,0,115.56
ORD-101013,2023-07-24,2023-07-27,Same Day,CUST-1558,Customer_188,Corporate,USA,Los Angeles,California,West,PROD-901,Furniture,Tables,Study Table,315.04,4,0,39.17
ORD-101014,2024-03-23,2024-03-24,First Class,CUST-1479,Customer_363,Corporate,USA,Los Angeles,California,West,PROD-577,Office Supplies,Binders,Binder,700.25,8,0.2,170.66
ORD-101015,2024-03-06,2024-03-10,Second Class,CUST-1629,Customer_310,Consumer,USA,Houston,Texas,South,PROD-694,Technology,Phones,Smartphone,958.34,1,0.1,49.94
ORD-101016,2024-06-08,2024-06-11,Standard Class,CUST-1473,Customer_782,Home Office,USA,Los Angeles,California,West,PROD-571,Office Supplies,Binders,Binder,72.47,5,0.1,4.46
ORD-101017,2023-02-25,2023-02-26,Same Day,CUST-1707,Customer_340,Consumer,USA,New York,New York,East,PROD-224,Furniture,Chairs,Office Chair,346.81,2,0,88.6
ORD-101018,2024-08-21,2024-08-27,Same Day,CUST-1139,Customer_229,Home Office,USA,Seattle,Washington,West,PROD-755,Office Supplies,Paper,Copy Paper,707.54,1,0.2,32.57
ORD-101019,2023-06-08,2023-06-11,Standard Class,CUST-1068,Customer_1,Consumer,USA,Boston,Massachusetts,East,PROD-718,Furniture,Chairs,Office Chair,809.5,1,0.2,147.28
ORD-101020,2023-05-04,2023-05-09,Same Day,CUST-1400,Customer_57,Consumer,USA,New York,New York,East,PROD-407,Technology,Accessories,Wireless Mouse,121.53,4,0,31.38
ORD-101021,2024-02-19,2024-02-23,Standard Class,CUST-1442,Customer_150,Home Office,USA,Los Angeles,California,West,PROD-122,Technology,Accessories,Wireless Mouse,825.25,5,0.3,82.35
ORD-101022,2023-07-09,2023-07-11,Second Class,CUST-1487,Customer_492,Corporate,USA,Boston,Massachusetts,East,PROD-396,Office Supplies,Paper,Copy Paper,187.36,4,0.3,30.9
ORD-101023,2024-11-14,2024-11-15,Standard Class,CUST-1475,Customer_427,Corporate,USA,Seattle,Washington,West,PROD-251,Furniture,Tables,Study Table,674.35,6,0.1,85.28
ORD-101024,2023-01-29,2023-02-01,Same Day,CUST-1043,Customer_364,Consumer,USA,Houston,Texas,South,PROD-579,Technology,Phones,Smartphone,30.8,7,0,1.8
ORD-101025,2024-04-14,2024-04-17,Same Day,CUST-1525,Customer_65,Consumer,USA,New York,New York,East,PROD-771,Technology,Accessories,Wireless Mouse,510.63,6,0.2,32.01
ORD-101026,2023-06-05,2023-06-08,First Class,CUST-1945,Customer_404,Consumer,USA,Boston,Massachusetts,East,PROD-959,Office Supplies,Paper,Copy Paper,470.29,6,0,56.24
ORD-101027,2024-10-22,2024-10-26,First Class,CUST-1132,Customer_715,Corporate,USA,Houston,Texas,South,PROD-702,Furniture,Tables,Study Table,584.52,3,0.2,119.15
ORD-101028,2024-08-17,2024-08-20,Second Class,CUST-1237,Customer_99,Home Office,USA,Seattle,Washington,West,PROD-208,Office Supplies,Binders,Binder,86.22,7,0,22.68
ORD-101029,2024-05-26,2024-06-01,Standard Class,CUST-1921,Customer_179,Home Office,USA,Houston,Texas,South,PROD-493,Furniture,Chairs,Office Chair,981.7,4,0.3,185.44
ORD-101030,2024-03-06,2024-03-07,First Class,CUST-1621,Customer_647,Consumer,USA,New York,New York,East,PROD-278,Office Supplies,Binders,Binder,132.18,5,0.3,1.09
ORD-101031,2023-11-25,2023-11-26,Second Class,CUST-1200,Customer_259,Corporate,USA,Boston,Massachusetts,East,PROD-548,Furniture,Tables,Study Table,150.55,7,0.3,20.09
ORD-101032,2024-11-26,2024-11-29,Second Class,CUST-1088,Customer_597,Consumer,USA,Los Angeles,California,West,PROD-744,Technology,Accessories,Wireless Mouse,445.38,3,0.2,94.5
ORD-101033,2024-11-15,2024-11-16,Standard Class,CUST-1348,Customer_190,Home Office,USA,Los Angeles,California,West,PROD-847,Technology,Phones,Smartphone,895.43,3,0,218.12
ORD-101034,2024-10-19,2024-10-24,First Class,CUST-1633,Customer_573,Consumer,USA,Houston,Texas,South,PROD-920,Technology,Accessories,Wireless Mouse,578.96,4,0.1,89.86
ORD-101035,2023-03-10,2023-03-14,First Class,CUST-1103,Customer_121,Corporate,USA,Houston,Texas,South,PROD-336,Office Supplies,Paper,Copy Paper,876.5,7,0.2,25.89
ORD-101036,2023-02-22,2023-02-27,First Class,CUST-1399,Customer_721,Corporate,USA,Seattle,Washington,West,PROD-169,Furniture,Chairs,Office Chair,239.54,1,0,67.21
ORD-101037,2023-06-11,2023-06-14,Same Day,CUST-1633,Customer_59,Home Office,USA,New York,New York,East,PROD-814,Office Supplies,Binders,Binder,856.13,4,0.2,115.59
ORD-101038,2023-04-24,2023-04-29,First Class,CUST-1909,Customer_784,Consumer,USA,Houston,Texas,South,PROD-242,Furniture,Chairs,Office Chair,51.63,1,0.1,4.92
ORD-101039,2023-07-29,2023-08-03,Standard Class,CUST-1354,Customer_73,Corporate,USA,Boston,Massachusetts,East,PROD-712,Furniture,Chairs,Office Chair,250.9,1,0,63.08
ORD-101040,2024-09-19,2024-09-20,Same Day,CUST-1519,Customer_231,Home Office,USA,Seattle,Washington,West,PROD-458,Furniture,Tables,Study Table,285.1,3,0,21.67
ORD-101041,2024-03-17,2024-03-21,Second Class,CUST-1547,Customer_623,Corporate,USA,Chicago,Illinois,Central,PROD-798,Technology,Accessories,Wireless Mouse,932.62,1,0,227
ORD-101042,2024-12-01,2024-12-07,Same Day,CUST-1718,Customer_438,Home Office,USA,New York,New York,East,PROD-241,Office Supplies,Binders,Binder,71.1,8,0.1,14.49
ORD-101043,2023-04-29,2023-05-03,Standard Class,CUST-1243,Customer_238,Consumer,USA,New York,New York,East,PROD-702,Office Supplies,Binders,Binder,364.75,6,0,58.04
ORD-101044,2023-01-11,2023-01-13,Second Class,CUST-1832,Customer_59,Consumer,USA,Houston,Texas,South,PROD-158,Office Supplies,Paper,Copy Paper,991.12,1,0,265.93
ORD-101045,2023-05-10,2023-05-14,Second Class,CUST-1299,Customer_133,Home Office,USA,Los Angeles,California,West,PROD-507,Furniture,Chairs,Office Chair,327.84,1,0.2,56.98
ORD-101046,2024-05-05,2024-05-11,First Class,CUST-1919,Customer_226,Corporate,USA,New York,New York,East,PROD-830,Office Supplies,Paper,Copy Paper,94.85,2,0.2,5.83
ORD-101047,2023-11-06,2023-11-09,Standard Class,CUST-1055,Customer_355,Corporate,USA,Seattle,Washington,West,PROD-822,Furniture,Chairs,Office Chair,536.31,4,0,69.57
ORD-101048,2024-09-28,2024-10-02,Second Class,CUST-1125,Customer_382,Home Office,USA,Chicago,Illinois,Central,PROD-935,Technology,Phones,Smartphone,913.81,4,0.2,61.8
ORD-101049,2023-05-26,2023-05-27,Standard Class,CUST-1510,Customer_35,Corporate,USA,Los Angeles,California,West,PROD-384,Office Supplies,Paper,Copy Paper,656.91,8,0.1,176.22
ORD-101050,2024-08-25,2024-08-29,Standard Class,CUST-1883,Customer_392,Corporate,USA,Chicago,Illinois,Central,PROD-554,Technology,Phones,Smartphone,293.51,1,0.2,31.11
ORD-101051,2023-02-15,2023-02-17,First Class,CUST-1032,Customer_555,Corporate,USA,Los Angeles,California,West,PROD-126,Furniture,Tables,Study Table,666.73,3,0.2,15.38
ORD-101052,2024-09-15,2024-09-22,Same Day,CUST-1886,Customer_438,Home Office,USA,Chicago,Illinois,Central,PROD-853,Furniture,Chairs,Office Chair,762.11,4,0,176.39
ORD-101053,2023-02-28,2023-03-07,Same Day,CUST-1434,Customer_587,Home Office,USA,New York,New York,East,PROD-681,Office Supplies,Binders,Binder,953.42,7,0.3,58.97
ORD-101054,2024-06-15,2024-06-18,Standard Class,CUST-1287,Customer_699,Corporate,USA,Los Angeles,California,West,PROD-187,Furniture,Tables,Study Table,750.72,8,0,62.29
ORD-101055,2023-09-13,2023-09-20,First Class,CUST-1275,Customer_676,Corporate,USA,Seattle,Washington,West,PROD-901,Furniture,Chairs,Office Chair,579.66,6,0,118.19
ORD-101056,2024-10-30,2024-11-06,First Class,CUST-1867,Customer_184,Corporate,USA,Seattle,Washington,West,PROD-573,Technology,Phones,Smartphone,320.76,2,0.3,22.53
ORD-101057,2023-01-18,2023-01-22,Second Class,CUST-1418,Customer_60,Home Office,USA,New York,New York,East,PROD-181,Furniture,Tables,Study Table,966.57,1,0.1,183.1
ORD-101058,2023-10-11,2023-10-16,First Class,CUST-1265,Customer_507,Consumer,USA,Seattle,Washington,West,PROD-332,Furniture,Chairs,Office Chair,451.63,2,0,109.07
ORD-101059,2024-10-07,2024-10-09,Same Day,CUST-1593,Customer_325,Consumer,USA,Los Angeles,California,West,PROD-666,Office Supplies,Binders,Binder,248.02,1,0.3,-0.09
ORD-101060,2023-08-22,2023-08-23,Standard Class,CUST-1614,Customer_241,Corporate,USA,Boston,Massachusetts,East,PROD-211,Furniture,Chairs,Office Chair,35.8,5,0,6.63
ORD-101061,2023-03-21,2023-03-26,Same Day,CUST-1073,Customer_658,Corporate,USA,Houston,Texas,South,PROD-996,Technology,Phones,Smartphone,252.24,2,0,48.58
ORD-101062,2023-10-17,2023-10-19,First Class,CUST-1481,Customer_302,Home Office,USA,New York,New York,East,PROD-131,Furniture,Chairs,Office Chair,348.29,6,0.1,88.59
ORD-101063,2023-06-14,2023-06-17,Second Class,CUST-1827,Customer_321,Home Office,USA,New York,New York,East,PROD-832,Furniture,Chairs,Office Chair,913.64,3,0,69.95
ORD-101064,2024-06-04,2024-06-11,Standard Class,CUST-1672,Customer_744,Consumer,USA,Seattle,Washington,West,PROD-490,Office Supplies,Paper,Copy Paper,941.14,6,0.1,223.69
ORD-101065,2024-10-26,2024-10-27,Standard Class,CUST-1621,Customer_484,Home Office,USA,New York,New York,East,PROD-637,Technology,Accessories,Wireless Mouse,548.19,7,0,143.57
ORD-101066,2024-06-16,2024-06-20,First Class,CUST-1248,Customer_787,Corporate,USA,Chicago,Illinois,Central,PROD-336,Furniture,Chairs,Office Chair,839.29,4,0,233.13
ORD-101067,2024-04-11,2024-04-14,First Class,CUST-1573,Customer_518,Consumer,USA,Boston,Massachusetts,East,PROD-470,Technology,Phones,Smartphone,456.11,4,0.1,54.95
ORD-101068,2024-10-31,2024-11-04,Second Class,CUST-1947,Customer_551,Consumer,USA,Seattle,Washington,West,PROD-895,Technology,Accessories,Wireless Mouse,790.58,8,0,152.06
ORD-101069,2024-02-22,2024-02-28,Standard Class,CUST-1083,Customer_419,Corporate,USA,Seattle,Washington,West,PROD-617,Office Supplies,Paper,Copy Paper,613.43,3,0,83.05
ORD-101070,2023-06-01,2023-06-06,Standard Class,CUST-1428,Customer_270,Home Office,USA,Houston,Texas,South,PROD-828,Office Supplies,Paper,Copy Paper,901.88,4,0.1,30.55
ORD-101071,2024-04-26,2024-05-02,Standard Class,CUST-1135,Customer_528,Home Office,USA,New York,New York,East,PROD-497,Technology,Accessories,Wireless Mouse,837.18,1,0,186.28
ORD-101072,2024-03-08,2024-03-11,First Class,CUST-1605,Customer_624,Home Office,USA,Los Angeles,California,West,PROD-210,Furniture,Tables,Study Table,717.74,4,0,96.32
